filename,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,label_y
USAHAZ_no_solvent.cif,-41486.99184,-1489.849277,-8246.396163,-557.6973214,269.3596915,37.90117152,-942.1528573,-363.3821593,87.8609639,-541.3596177,-111.1491485,64.18828052,-294.1137218,-252.6968913,177.7094545,-16.40424485,-231.6709484,68.28506113,87.27227005,69.42852529,35.20141746,-58.92466587,10.13747297,1.919480051,14.19783653,-12.21748052,11.16772472,-11.92040057,45.89649948,37.14805914,4.671678802,2.066132851,-29.33964331,-25.78014656,10.48630028,1.173591027,11.16595508,3.378469982,15.85145646,-5.230961032,-10.14693028,-0.87405744,0.681762608,2.865487941,2.883468494,-3.980975236,-2.117516628,-0.499559463,3.685467989,6.413965278,-0.238862465,-2.537096645,-2.948295041,3.028061752,2.998673154,-1.244521265,1.407944652,3.306178308,0.867360731,1.324078704,-4.539611795,1.612613789,4.269787568,0.747426797,2.344992528,2.912296461,-1.191646376,-1.53284793,0.278517891,0.391451854,1.316650278,0.204900759,-0.459067633,0.250321541,-0.821811613,-0.813083081,0.39244083,0.594107961,0.387601505,-0.052355383,0
USTC-7_no_solvent,-31006.50552,-1379.325102,-8496.852105,45.53285959,2378.632463,415.4018537,135.0245362,-335.1324939,-281.5034793,-382.0178235,-397.3176458,-297.9381599,72.85074766,392.3353872,-97.8813832,-0.460042584,-133.2901756,-87.88357738,221.8145648,39.6057231,32.47818659,-103.8948675,-61.83886572,-40.78156434,82.29609735,-38.54549848,63.9162953,-37.38878932,3.683697955,-31.14882348,28.77276052,-18.4803501,14.0082036,-32.60751728,36.07482546,21.48671246,-44.80981149,21.75935385,-29.97447196,-21.48651678,-8.512813503,-1.600562221,-15.42707949,-4.770910385,-7.851482972,13.42164901,-0.206160356,-10.73479402,19.51204199,12.96535004,4.30006989,-0.936018993,-3.904199192,2.224844818,9.445394641,3.915569153,-11.96471312,-4.508699311,-0.561885884,-6.798257235,-2.722707237,2.933279314,-2.948289914,-0.965184535,-6.449252817,2.589136283,1.973059573,-0.958079852,-3.21898399,2.367237613,1.032075277,1.090353166,-1.243869044,2.528710082,6.045014064,1.501100807,1.601192819,1.03831683,-0.020723315,3.499526143,1
USTC-8(In)_no_solvent,-25783.67554,1855.845374,-10547.39034,1137.034936,4111.712432,415.5732733,1935.440956,262.6534139,-316.9758967,422.0590498,334.3629778,359.1859033,239.3560634,595.9434233,-111.7204313,365.2036762,-287.2574996,-15.60692867,-254.761107,16.75612263,21.2632081,28.15728993,-35.19811063,10.4750667,54.42884704,-70.37047434,35.88599613,-10.03073502,-25.34626805,-39.86753208,20.96864809,56.71831527,-26.84528067,-9.040984749,-2.441572735,33.97527351,-1.666822087,22.81202839,-1.545735721,-28.55407481,-20.58932663,-10.641295,-5.491627867,-1.034178381,0.759882698,7.416531947,-0.632799394,13.63838149,-4.140412808,-3.135612121,-1.604138647,-4.794319168,-4.674197719,-5.039756815,-3.916157394,1.963901178,-1.660379101,-6.564118,5.045947074,2.331511537,-2.128057998,2.302618542,-1.181333849,-2.308812493,-0.999699995,-1.198188521,-3.060790297,-2.576854065,-4.801087091,0.185401165,-2.154493466,-2.128258618,1.726215978,0.613618583,-1.035508728,4.794060638,1.373626852,-0.100804788,0.773964983,-0.466186355,1
UTSA-120_no_solvent,-31780.9509,2852.001017,-5905.420132,2125.361775,1145.437627,1399.127834,338.6713697,168.2505822,1949.095449,442.4891024,549.7040003,-996.6399339,222.5821524,72.39379749,430.6426141,-254.5178261,259.90196,-102.3823297,93.33202395,-467.1162663,-176.5118641,244.1752355,-209.9048394,14.12197112,-5.401209423,-148.4963725,-26.97980739,30.47700681,-101.3076134,-116.6389205,74.16482421,-37.04013282,-20.61399295,39.08597483,-24.14154209,-30.34287008,-46.89858114,-77.97167635,-4.589882254,35.240805,-22.03121173,12.8318766,-4.26437878,7.22999035,-7.030834658,18.27360523,27.70896087,-25.63665773,26.89965433,3.505100941,11.27504053,-6.109849296,11.47012923,16.1540478,-13.1589381,16.82308653,3.069359078,-11.01643836,0.774668378,-6.127488805,1.220028573,-2.665432253,9.427813469,-4.946558401,8.774459672,1.355704231,-2.183620801,-10.37714968,0.372337325,-8.858359272,4.557131624,-3.705275231,-3.7087549,-2.808811502,-1.883606035,3.807437715,0.525172466,-0.024268112,-3.884050829,1.385807932,1
UTSA-121_no_solvent,-31497.67865,5415.659813,-5895.716291,2827.200762,1137.922814,1391.846293,358.9030191,172.9740256,2031.645498,1284.546085,533.214939,-942.2622814,192.5964921,35.35809982,387.0653496,-172.0912155,4.023301006,-17.82328464,84.91601291,-199.4235947,-315.2450681,414.8034194,-83.84331043,99.89490665,-8.847908936,-80.56631825,34.11945581,234.3292315,14.53440639,-161.4101014,45.73042243,62.94650419,55.32092642,-31.59563689,-14.84515518,-16.37053935,-27.59738234,-49.80978492,-6.401616126,34.96480365,-5.259616855,-33.63524132,-39.03475998,40.52959557,-10.2691422,21.25644053,-11.65704066,-13.39822774,-15.14377937,23.18487434,-21.53924143,-13.28154102,21.14628599,0.698617252,10.01553441,-17.03475065,-10.53520379,-1.643503722,4.895158686,2.302197315,-3.76896797,-2.691879955,0.832045704,11.94005876,-6.149271379,-1.754386291,-2.905968197,-0.724576869,-1.483982147,-8.707551291,-1.604060385,-3.823953398,-1.655251645,-4.343760949,-0.649218521,0.394082808,-2.234539562,-1.804554775,3.580407964,-1.590192138,1
UTSA-16_no_solvent,99792.65148,-16049.5571,41253.27622,-4140.204912,-11724.41516,-2544.71953,-2363.543673,-89.28279736,-2005.392877,-50.28756866,97.58336882,22.05199213,-55.39434913,-258.1665468,-168.1494179,226.5363897,232.008166,78.71280723,-493.1598582,9.969332682,-66.18983007,37.17778198,-47.36334294,-105.0302124,88.3214385,-19.832655,-20.52848516,-44.89227037,18.5047591,-29.34850035,7.223568884,-47.76041969,-7.553901633,4.753605361,13.83648943,-1.306238708,66.89341773,41.55103643,-21.80021865,-34.52364997,3.659131824,35.42123308,2.592589506,31.04024161,6.081750546,18.92758851,2.864982846,-1.044163304,20.34666204,3.613620051,2.816523467,-5.1250077,9.969567302,-6.101784476,2.024545197,12.30560934,-10.20888987,-2.237207322,1.145106814,-3.387653124,-5.057070341,8.334508515,-6.150629734,8.363111578,-0.399680664,-3.28754312,5.2870151,-4.896467749,-1.251977951,-3.272597087,5.913286829,-7.01493829,-1.488584431,-2.690320501,5.277557372,-0.652317406,-0.346447694,-2.467545381,-0.316152408,0.760675086,1
UTSA-280_no_solvent,-42453.14022,-3045.071381,-7846.145781,-1086.587311,1.560631715,673.7117411,-1171.059909,-625.3839419,223.177387,-998.33555,-229.8860382,18.08150944,-199.813065,133.5906849,-239.3573857,-166.1730979,-234.4096113,131.868677,542.0790806,92.48087843,-144.6514478,16.92674868,-200.7705882,-63.23829145,140.8247317,145.4675117,167.4784057,6.522720918,-59.60280474,-72.51852758,-33.01631756,34.70061339,-36.40194938,-33.04927642,10.1997476,17.60014182,-35.69018529,-12.68263135,-49.41695098,0.447494177,5.455900187,24.04519952,64.21358483,-16.81360986,16.54401783,-10.05239492,-20.02755081,-1.872849907,-21.99786776,8.41189469,23.38524454,16.79811307,14.01439682,-28.73476857,-1.772398558,8.836885401,-5.312868156,3.077044652,-3.581375727,-3.082578979,-7.673985991,-3.519732511,4.303667641,-0.625396167,-5.19195175,-2.171047228,6.197998209,0.025887843,4.482443169,-1.05092952,-1.441204938,-0.438994796,-3.283574511,2.116545835,-0.557424901,-0.386108265,-4.080802152,-2.229181661,-0.053050633,-0.447505978,1
UTSA-49_no_solvent,-41051.05425,-3185.114883,-7892.259667,-914.5036222,1207.705294,542.0702275,-744.6597493,-444.7669748,217.2397344,-710.5925797,-26.20942866,-318.6125641,-155.9295631,-70.02418207,107.4852246,-74.01914938,-45.16840643,-73.98715127,-127.9494181,-45.83384332,31.25101101,-17.74992373,-57.4299858,-0.679837628,-8.518883617,-57.49424826,-72.80693488,19.65933674,-47.60553051,-22.69114651,20.35684248,31.30903245,46.97349876,28.96681903,-11.47490545,22.13252826,10.05445916,33.65886358,40.02277669,-10.5553363,5.087399882,3.280862599,11.54968198,0.204668975,-10.57482567,-13.95712539,-19.03218894,-3.599698416,-9.178403693,-4.733314922,0.455313213,1.824480533,-2.214629574,-5.020360891,11.69976608,-2.056646099,6.783046244,-4.720467049,-0.334291275,-3.640960528,-10.2812135,5.268526596,1.17929569,-6.967808978,-2.070823249,1.602949354,-2.103597549,-6.356126574,-2.691611876,0.151379133,-2.522460046,-0.247935947,-1.198352696,0.706237615,3.149810847,0.476397882,1.952773223,1.829301619,-0.606208049,-1.433718381,1
UVUFUN_no_solvent.cif,-31167.97492,4040.570433,-5577.38575,1564.840251,-163.3033937,262.3799453,-838.0325028,305.1267669,-543.7750678,898.7144248,-32.54896771,480.0461615,22.81844453,349.367333,277.5032655,128.6465941,-139.1552925,357.3647355,-81.59189636,-62.12098718,-93.46922993,157.839712,-12.53956278,51.27100632,-24.1185093,-17.52465593,-63.31921815,-18.34548392,23.42068552,11.21405837,-23.68966301,-43.59693253,-10.4464675,-42.18589807,7.37337695,-28.05004475,-4.192818121,-34.84888737,-11.79131001,2.58206251,-16.89146364,-28.44249438,-17.49778736,1.869404568,10.69737307,-0.276201493,3.870975596,3.47667741,-10.74773308,5.865238317,3.275240893,4.506668921,1.453500706,-0.4671501,-7.600301961,9.509843145,6.129705436,-4.001404967,-10.68094837,-0.206973396,3.165028026,-1.064783228,1.366873584,-6.448578144,-2.632678526,-1.757278573,-0.828110677,1.051504123,-3.100874651,-3.934848469,1.071567049,4.521564246,-0.850790488,-0.09941954,1.187370204,2.844835236,-0.759736595,-1.368422329,0.780448381,-0.393269137,0
UXOHOG_no_solvent.cif,-35774.00054,912.5751687,-6388.185468,127.340354,-951.1303384,-869.7658782,-925.1990653,97.00476581,-563.106592,102.3148153,-412.6749515,97.00156427,-362.315539,42.55418563,9.840177143,108.4695472,-195.363551,63.68435769,-57.18267193,89.12770301,29.43235038,6.267782842,26.87222644,1.901139392,-8.907917006,-12.55697974,32.44782333,-1.432454622,40.61857925,56.46115701,4.74572414,42.77754589,-4.214837903,-19.96783699,41.39316911,-0.724967448,1.678298124,-0.318531844,11.4099918,-8.322640353,-10.43291309,-18.08947503,4.160982156,16.36374725,14.10062781,-9.748170656,1.735198144,1.908568329,-5.480419883,-0.668821957,-0.279489674,-1.904676018,-3.874395584,1.464368173,2.82647353,-0.728906592,-3.132209072,1.561082967,-0.206211391,0.149949834,-4.237085561,-4.622574373,1.165327898,1.217760198,0.897981367,0.251763727,-1.315873726,-3.004016146,-0.647256776,-0.06526173,0.816496261,-0.479071971,-1.026733562,-0.593893208,0.355536363,0.985073349,-0.458417526,-0.277986987,-0.885586228,-0.447808768,0
ValZnCl_no_solvent,-39871.27136,-948.8338646,-7891.855248,-57.13027274,727.2381182,545.9920949,-890.563121,-321.0187812,57.59735476,-373.5349096,15.76356857,168.4104275,-125.8631403,160.5222426,66.75419367,7.604365787,106.7920605,170.9241993,0.161974917,-115.3837582,-71.49252147,104.949423,31.17139728,17.85534322,-1.548834231,-21.20592731,-53.25418669,-38.73098256,29.54299708,-22.40341637,-36.91056296,4.493743327,-7.972064524,-12.934717,3.187970259,-11.58762724,-13.79211102,-0.506437847,-28.05224915,12.61491732,2.669935152,7.463081873,-10.13897312,10.65965849,-7.51027845,18.60718273,9.901070193,3.15905557,-5.312740082,1.761314815,1.991114934,4.500631522,-3.311386418,-0.276616446,-1.609890081,1.471411697,2.028759925,-2.241916964,0.260305493,0.348116958,5.763793465,1.005291319,2.257248076,-1.157154729,-1.145481049,-2.132950835,1.361869309,-1.831809339,1.264984544,-0.101566426,1.275116352,-0.545231885,-0.848737163,2.679112822,-1.397982724,1.54318474,1.816255643,-2.023505445,1.260459764,0.417613462,1
ValZnFor_no_solvent,-31984.43026,-1857.41762,-6143.045579,-330.8672586,-329.7230992,-151.6232843,-712.5349482,-194.7013173,-605.878247,-268.3296834,-54.92692943,94.50772536,-2.140822638,137.3210068,15.32011463,62.52181355,-150.8024936,129.12597,35.96808248,-67.2141401,-2.934495025,115.6507753,19.51352325,8.724029898,7.692223132,-58.53911345,-4.895593371,20.12056608,20.73049226,5.00452073,-25.60017279,4.825318129,-0.053095519,-25.3827539,26.1481793,0.485104296,0.222418282,3.694954641,-19.42185763,3.552884152,-2.86307562,-1.693457115,-8.453799414,5.834202277,10.28670142,-0.38501718,-3.204827813,0.854556487,-4.309957332,-1.229478904,-1.746925067,7.215546445,-4.025828267,5.854662615,-2.324439526,0.164702022,1.672392491,-4.390336611,-0.265627598,-1.71195559,0.628889991,-1.086004346,-0.364357795,-3.522233572,0.243061904,1.466896003,-1.809726799,-0.717999424,-1.015633815,-1.075803909,0.754081118,-0.15174922,1.366966983,0.155994249,-0.313417035,0.624849191,0.492514545,-0.522742179,0.350988735,-1.047592947,1
WAJHUM_no_solvent.cif,-19125.72585,-3242.331009,-757.1432651,-1278.570642,-3507.9744,-1978.665055,-517.3188752,93.98685435,-1942.153256,-73.01472532,-546.7157603,-438.2937102,-15.85977404,430.9794986,-164.4506544,9.360377404,-136.1661528,-90.43705718,-24.53404381,81.22629803,11.95147828,54.37550395,-57.43679735,-20.86157396,12.66930587,30.81311515,38.38385505,-3.220700238,23.59201158,9.326302841,-16.66825017,-11.40875206,-22.60660051,-10.65387293,8.310647793,32.7177632,26.77385852,-24.3783367,-6.70675,5.068257258,-5.855024578,17.72019443,10.58287644,-2.157572997,8.422805059,-9.242273472,-0.059772785,-3.249375643,5.014247057,-6.267352075,7.309458411,1.510558101,-0.203264172,3.587339789,0.787658085,-5.539550688,-4.708797686,-2.43400254,-3.625049973,-2.476106215,-1.090202718,-2.192297284,0.484487054,0.257145166,1.250727338,1.451280737,1.97604787,0.053742474,-2.030603995,-2.238474018,-0.322499334,-0.985352174,-1.965418713,-2.019763115,1.451341292,-0.476107892,-0.292509846,-1.349152672,0.069693866,-0.182351679,0
WEHPIJ_no_solvent.cif,-39689.9978,-1258.160824,-7630.543859,-423.153512,249.7668467,173.5134999,-1150.037963,-310.0462472,119.1339739,-388.1200022,31.34238028,91.03774248,-140.7846554,-30.75319033,36.97936482,-149.886942,116.023625,79.07557062,207.1356979,-40.75927518,-9.261305501,-97.49407398,-50.72892253,-81.12917085,21.60931067,0.271243002,-32.32896242,69.42876202,29.68944138,78.02745247,-69.41919476,2.383866299,-17.27422246,67.96681293,-17.0392334,-7.895016034,19.36619881,33.33230509,5.589087438,-1.155699148,-19.27524841,-0.355728918,-8.234441146,-29.12000336,17.81968449,6.742847935,-4.163670364,14.6474769,0.769173568,-3.576555302,-9.776024183,4.799256355,3.68770131,-7.496733625,7.04872635,4.216723911,-7.174111345,-5.117919506,3.042124925,7.795401148,-6.540361391,7.23833156,8.038762488,0.254265035,-2.717407793,-4.404644329,1.931259523,-5.308008824,-5.998009982,-2.340277914,-1.125010598,-0.524822904,0.187898046,0.455275324,-0.559219876,-4.71248615,2.770770457,1.984062177,0.290215615,0.96910913,0
WEHPOP_no_solvent.cif,-37814.18263,-1457.611476,-7034.569668,-472.9687262,-146.4851303,274.7073586,-939.2806233,-298.8265399,112.4984011,-370.0679137,184.97228,75.20295199,-0.54884598,-21.01142539,40.60132417,-133.1344956,129.6026065,84.42180174,204.8494732,-43.02097264,35.74871876,-84.29767647,-43.90577054,-72.91722592,15.23184034,-8.867194474,-22.59539279,75.28972645,25.71562584,75.36879605,-68.76051007,-0.580150992,-19.54172976,65.79823944,-12.66381108,-3.877942464,16.47107906,31.68969493,4.027179253,1.500719759,-17.10095079,-3.379720916,-5.866393243,-30.23512835,15.22074125,5.570976496,-5.033948142,14.88233171,0.061344632,-1.918643197,-10.26403646,3.107882829,2.270860518,-7.306219465,7.517708205,3.998171402,-7.443570841,-4.461044695,3.183178794,8.970676327,-6.845384229,6.475312247,7.7066103,0.058773424,-1.908592387,-3.416728584,2.417864243,-5.469808149,-5.852722477,-2.90811995,-0.773871981,-0.340122842,-0.039098327,0.587315239,0.393007519,-4.6638018,3.355057559,1.795471215,-0.038330067,0.922558983,0
WOFOUR-1-Ni_no_solvent,23062.88318,-8342.800722,7759.369164,-1742.649395,1101.921076,-8588.770697,7267.720897,2699.393683,-5677.827272,263.4629982,-1071.544781,-972.39574,-376.084994,1402.876814,-314.3991466,-414.8429898,-213.8093175,-160.1430622,573.4646682,-154.2676306,-333.5134163,48.01393875,-26.86883,32.32138998,43.16329104,166.2805713,8.628694037,53.4513378,19.40461102,-4.502203421,33.25859222,-66.61247731,101.18821,21.62521333,-2.881058431,-82.69160841,42.41514773,22.96569115,-9.574455424,55.02700205,-32.19311431,-27.61462429,0.803639517,-13.31263268,19.76209961,18.42592518,-3.201719621,-11.93399084,8.135919129,-12.74686868,19.39458989,14.25296654,6.547790446,11.1941912,4.670036868,-15.14536433,-6.021909113,0.057691709,-5.201067966,-0.440409641,-0.493954002,0.652799973,4.023879039,-3.594188001,-0.014675865,0.029817402,-1.933908029,5.017446896,0.155267781,2.885317692,2.548641759,3.721553134,1.289436286,-1.40034179,0.160861929,-2.179634256,0.982120784,2.123047069,-0.001331296,-1.065109138,1
WOLREV_no_solvent.cif,-26298.65303,4501.614177,-2410.530527,927.2353471,-171.8717987,250.8205859,-1197.0654,530.7262928,-451.8626622,1365.850392,12.31098147,-60.73822628,-57.22509325,130.427931,119.5731932,-304.3873196,71.71879766,16.60310026,-157.6732221,26.13445617,21.37414759,-170.5723453,-88.602436,-10.48992546,-22.73956278,-43.89298218,5.941770308,-35.61879669,-77.18721181,28.29573056,-1.911909566,43.37893111,71.85678623,25.29153039,-14.74731251,-7.348385956,31.74135311,8.05525001,6.47544561,-4.531598277,11.79026755,27.71331223,-11.49242999,19.65101438,1.591068105,-16.72222968,-1.047363151,-14.49312625,-13.37321323,5.609712354,-8.904539042,13.08773882,-11.27227915,-1.403682273,6.051680953,5.186981966,-6.097066126,-10.89132779,1.999226198,-3.901593992,-0.990172019,4.19886369,-2.877338016,-12.5561342,-4.638989634,-2.614230474,1.414196554,0.102003422,-0.558374844,-0.66580454,-1.189515901,-0.59098554,-2.90755559,2.052457473,0.535078566,-0.434436884,0.05360498,0.837914541,-0.554531038,2.04771196,0
WOLRIZ_no_solvent.cif,32953.25951,-1749.117704,20141.13213,-591.7907353,-2212.920375,-2815.428304,-438.2379673,1379.810391,-3235.636302,1635.13947,-910.0528253,85.15120984,-1156.240506,-143.6156018,45.29132592,-447.039374,-158.9611125,81.45111399,259.5252006,-16.79815545,173.4828248,-93.06755476,-13.34638262,118.8351804,-42.94696475,11.2274684,44.19127348,-9.145698988,-80.60814452,-23.1222858,-2.485226437,53.54562361,16.60719358,-1.973001999,-15.17099591,-50.87691292,-7.00421644,-15.93381129,10.03247988,-37.79355683,-39.04933093,-7.428157892,3.189607724,-4.394694451,-15.28310661,-15.44498059,7.786384742,14.2404434,-8.229955244,13.50140916,-1.085448654,4.411322604,-6.724988894,6.094517351,3.389956971,-1.48404939,3.022021113,-4.825220663,-2.016350426,-5.477539394,8.929701921,2.39296644,-4.035678618,-5.677745636,2.236663908,-1.779342227,6.163625398,2.700037909,3.392094323,0.200530725,2.415531175,0.835110469,-0.659224936,-1.268645726,-0.346841574,-0.159192455,0.925649927,1.009186092,-1.549309924,0.296723239,0
WUSGIC_no_solvent.cif,-36121.27928,-3582.166852,-6843.610455,-1131.706937,540.7169027,273.0275269,-976.5678353,-342.263592,147.4767152,-669.4445642,-136.1543435,-235.0124523,-36.30811341,-20.30536979,-27.48229261,-138.749912,-126.4134423,-145.1330936,215.478677,77.16461176,36.29239388,-109.9138003,-65.36110406,28.15379528,49.39601955,-49.88021061,-57.58580839,107.9526951,-19.19561283,1.849257363,6.050842646,3.898150107,-22.14134967,26.15013627,21.951943,-17.3034451,-20.33202489,-29.7339238,14.55646219,4.836745444,-0.83081993,11.38201411,-5.531283954,1.221761366,14.39506014,-10.58438911,-5.806195386,-0.441425458,4.596221992,2.659389261,-4.515871159,2.967839202,-1.0119529,8.869908859,8.479908018,1.752512395,6.705579213,0.119098999,-5.12899534,-1.487460858,-5.707714997,1.154742033,-0.875831205,1.262921774,4.523172814,5.515253258,0.244521345,1.690198029,3.633720733,1.954100285,-0.276596812,-0.666888579,1.683893782,1.747075112,2.014740409,1.268368738,-1.542902783,0.245134335,-0.501526265,-0.467720676,0
XALDAS_no_solvent.cif,-11067.82392,-3434.313887,1355.363993,-899.6147947,595.527246,151.6886009,-325.0085581,-114.1730211,-513.0265127,-170.5229897,55.08104834,-214.428022,354.489351,757.3804499,-261.3589153,-16.49381219,-211.2348666,7.349505759,-107.0172476,54.2575874,204.589355,34.01788769,10.15437664,34.18096496,8.235453177,-30.64030118,49.1982163,4.544007331,15.60173247,4.039471115,-4.131092011,-22.10978156,-20.99177783,-9.917556746,22.05717962,41.82891543,-2.87890192,-18.37701666,0.460004933,14.14413134,-1.563484347,6.033631377,21.88429039,-3.866000905,-2.528730611,-0.129626613,-4.988201656,4.204094008,6.002214246,3.792017283,1.630232028,-8.256446098,-8.005405524,5.433875936,3.149843554,-2.626432008,-4.512136427,-1.151058781,0.212006898,0.440767141,0.934881911,-3.566315604,0.472606791,-2.940572647,1.767855487,4.658823639,1.173892599,-0.365695646,1.05327602,-1.621111724,1.270624833,-0.722902682,-0.526201101,-0.124794819,1.124680853,-0.778568015,-0.435877295,-1.223597692,-1.313862608,-0.490064556,0
